key_uid,key_descriptor,key_vocabulary,relationship_type,related_uid,related_descriptor,related_vocabulary
18348700,Petain Road and Tyrwhitt Road Conservation Area,_Geographics,BT,18343807,Lavender,_Geographics
18348700,Petain Road and Tyrwhitt Road Conservation Area,_Geographics,RT,18346204,Allenby Road,_Geographics
18348700,Petain Road and Tyrwhitt Road Conservation Area,_Geographics,RT,18348442,Jalan Besar,_Geographics
18348700,Petain Road and Tyrwhitt Road Conservation Area,_Geographics,RT,18346198,Lavender Street,_Geographics
18348700,Petain Road and Tyrwhitt Road Conservation Area,_Geographics,RT,18344911,Tyrwhitt Road,_Geographics
18533741,Petempatan Melayu Sembawang Mosque (Place),_GeoBuildings,UF,18533748,Malay Settlement Sembawang Mosque (Place),_GeoBuildings
18533741,Petempatan Melayu Sembawang Mosque (Place),_GeoBuildings,UF,18533746,Masjid Petempatan Melayu Sembawang,_GeoBuildings
18584005,The Peter Low Singers (Musical group),_Organisations,UF,18620479,Church of the Risen Christ Choir,_Organisations
18663515,Petro-Star Basketball Team,_Organisations,UF,18663516,Petrostar Basketball Team,_Organisations
18551278,"Petrovsky, Constantine Constantinovich",_People,UF,18603945,C. C. Petrovsky,_People
18551278,"Petrovsky, Constantine Constantinovich",_People,UF,18576872,Constantine Constantinovich Petrovsky,_People
18560662,"Pett, Montague William",_People,UF,18560661,Montague William Pett,_People
18606932,"Pham, Minh Tuan",_People,UF,18606933,Pham Minh Tuan,_People
18606163,"Pham, Quang Vinh",_People,UF,18606164,Pham Quang Vinh,_People
18612279,"Phan, Cam Thuong",_People,UF,18612280,Phan Cam Thuong,_People
18612279,"Phan, Cam Thuong",_People,UF,18612281,"Phan, Cẩm Thượng",_People
18586482,"Phan, Ming Yen",_People,UF,18586483,Phan Ming Yen,_People
18608794,"Phan, Quang",_People,UF,18608795,Phan Quang,_People
18540701,"Phan, Wait Hong",_People,UF,18581000,Pan Lan Zhen,_People
18540701,"Phan, Wait Hong",_People,UF,18584504,Pan Yuehong,_People
18540701,"Phan, Wait Hong",_People,UF,18556884,Phan Wait Hong,_People
18540701,"Phan, Wait Hong",_People,UF,18577843,"Phan, Wait Hong, 1912-",_People
18586761,"Phang, Andrew",_People,UF,18586762,Andrew Phang,_People
18586761,"Phang, Andrew",_People,UF,18586763,Andrew Phang Boon Leong,_People
18586761,"Phang, Andrew",_People,UF,18586764,Justice Andrew Phang Boon Leong,_People
18618208,Phang Pheng Mei Temple,_GeoBuildings,UF,18618209,Feeha Cheng Seah,_GeoBuildings
18618208,Phang Pheng Mei Temple,_GeoBuildings,UF,18618212,Fei Xia Jing She,_GeoBuildings
18553887,"Phang, Wai Keong",_People,UF,18553886,Phang Wai Keong,_People
18539376,Pharmaceutical Society of Singapore,_Organisations,na,na,na,na
18580161,Pharmacy Specialists Accreditation Board,_Organisations,UF,18580162,PSAB,_Organisations
18580161,Pharmacy Specialists Accreditation Board,_Organisations,BT,18338822,Singapore. Ministry of Health,_Organisations
18608771,Phasao Lao,_People,na,na,na,na
18587945,"Phay, Seng Whatt",_People,UF,18587946,Phay Seng Whatt,_People
18544892,Phaze (Musical group),_Organisations,na,na,na,na
18533941,"Phey, Yew Kok",_People,UF,18580445,Phey Yew Kok,_People
18657697,"The Philharmonic Orchestra, Singapore",_Organisations,UF,18657698,The Philharmonic Orchestra (Singapore),_Organisations
18657704,The Philharmonic Winds,_Organisations,na,na,na,na
18590102,Philips Electronics Singapore,_Organisations,na,na,na,na
18343938,Phillip,_Geographics,UF,18596035,Phillip Sub Zone,_Geographics
18343938,Phillip,_Geographics,UF,18343939,Phillip Subzone,_Geographics
18343938,Phillip,_Geographics,NT,18346073,Chulia Street,_Geographics
18343938,Phillip,_Geographics,NT,18346074,Church Street,_Geographics
18343938,Phillip,_Geographics,NT,18346075,George Street,_Geographics
18343938,Phillip,_Geographics,NT,18346083,Pickering Street,_Geographics
18343938,Phillip,_Geographics,NT,18347514,South Bridge Road,_Geographics
18343938,Phillip,_Geographics,NT,18346085,Synagogue Street,_Geographics
18343938,Phillip,_Geographics,BT,18343088,Downtown Core,_Geographics
18586765,"Phillips, Tom, Sir, Admiral",_People,UF,18586768,"Admiral Sir Thomas Spencer Vaughan ""Tom"" Phillips",_People
18586765,"Phillips, Tom, Sir, Admiral",_People,UF,18586766,Admiral Sir Tom Phillips,_People
18586765,"Phillips, Tom, Sir, Admiral",_People,UF,18586769,Tom Phillips,_People
18586765,"Phillips, Tom, Sir, Admiral",_People,UF,18586767,Tom Spencer Vaughan Phillips,_People
18339958,Phoenix J.,_People,UF,18487732,Joan Martin,_People
18346273,Phoenix Park,_Geographics,BT,18343416,Ridout,_Geographics
18540053,Phoh Kiu Siang T'ng (Temple),_Organisations,UF,18620963,Phoh Kiu Siang Tng,_Organisations
18590000,Phoh Kiu Siang Tng (Temple),_GeoBuildings,UF,18590005,Phoh Jiu Siang T’ng,_GeoBuildings
18590000,Phoh Kiu Siang Tng (Temple),_GeoBuildings,UF,18590006,Phoh Kiu Siang T’ng,_GeoBuildings
18590000,Phoh Kiu Siang Tng (Temple),_GeoBuildings,UF,18590004,Phok Kiu Siang Tng,_GeoBuildings
18590000,Phoh Kiu Siang Tng (Temple),_GeoBuildings,UF,18590003,Phok Kiu Siang Tng Temple (Place),_GeoBuildings
18590000,Phoh Kiu Siang Tng (Temple),_GeoBuildings,UF,18590001,Poh Kiu Sian Tong,_GeoBuildings
18590000,Phoh Kiu Siang Tng (Temple),_GeoBuildings,UF,18590002,Pu Jiu Shan Tang,_GeoBuildings
18580497,"Phoon, Eddie",_People,UF,18580498,Eddie Phoon,_People
18339541,"Phoon, Yew Tien",_People,UF,18556888,Pan Yaotian,_People
18339541,"Phoon, Yew Tien",_People,UF,18598554,"Pan, Yaotian, 1952-",_People
18339541,"Phoon, Yew Tien",_People,UF,18556886,Phoon Yew Tien,_People
18339541,"Phoon, Yew Tien",_People,RT,18564832,"Yan, Hui Chang",_People
18486658,Phorous (Musical group),_Organisations,na,na,na,na
18541586,Photographic Society Of Singapore,_Organisations,Predecessor,18541588,Singapore Camera Club,_Organisations
18604633,Phra Soralaklikhit,_People,na,na,na,na
18607012,"Phua, Calvin",_People,UF,18607013,Calvin Phua,_People
18594203,"Phua, Cheng Phue",_People,UF,18594208,"Pan, Zhengpei, 1934-",_People
18594203,"Phua, Cheng Phue",_People,UF,18594204,Phua Cheng Phue,_People
18595923,"Phua, Chye Long",_People,UF,18595927,"Pan, Xingnong, 1904-1987",_People
18595923,"Phua, Chye Long",_People,UF,18595925,Phua Chay Leong,_People
18595923,"Phua, Chye Long",_People,UF,18595926,Phua Chay Long,_People
18595923,"Phua, Chye Long",_People,UF,18595924,Phua Chye Long,_People
18515367,"Phua, Cynthia",_People,UF,18598938,Cynthia Phua,_People
18515367,"Phua, Cynthia",_People,UF,18515368,Cynthia Phua Siok Gek,_People
18515367,"Phua, Cynthia",_People,UF,18515369,Pan Xiyu,_People
18515389,"Phua, Denise Lay Peng",_People,UF,18581020,Denise Phua,_People
18515389,"Phua, Denise Lay Peng",_People,UF,18515391,Pan Liping,_People
18588407,"Phua, Kin Siang",_People,UF,18588408,Phua Kin Siang,_People
18583994,"Phua, Shayn",_People,UF,18583995,Shayn Phua,_People
18578527,"Phua, Thin Kiay",_People,UF,18578528,Phua Thin Kiay,_People
18550593,"Phun, Robert Yew Hong",_People,UF,18550869,Robert Phun Yew Hong,_People
18549715,Phunk Studio‏,_Organisations,UF,18610397,:Phunk Studio‏,_Organisations
18606888,"Piamsiri, Jintana",_People,UF,18606889,Jintana Piamsiri,_People
18346083,Pickering Street,_Geographics,UF,18348371,Macao Street,_Geographics
18346083,Pickering Street,_Geographics,BT,18343407,China Square (Subzone),_Geographics
18346083,Pickering Street,_Geographics,BT,18343408,Chinatown,_Geographics
18346083,Pickering Street,_Geographics,BT,18343174,Marina South,_Geographics
18346083,Pickering Street,_Geographics,BT,18343938,Phillip,_Geographics
18346083,Pickering Street,_Geographics,BT,18343182,Straits View,_Geographics
18551844,"Pickering, William Alexander",_People,UF,18551845,"Pickering, William Alexander, 1840-",_People
18551844,"Pickering, William Alexander",_People,UF,18557454,William Alexander Pickering,_People
18582658,"Pictet, Camille",_People,UF,18582659,Camille Pictet,_People
18583612,"Pillai, Edward Nobel",_People,UF,18583613,Edward Nobel Pillai,_People
18518942,"Pillai, Gopinath",_People,UF,18574378,Gopinath Pillai,_People
18584622,"Pillai, Murali",_People,UF,18584624,K. Muralidharan Pillai,_People
18584622,"Pillai, Murali",_People,UF,18584623,Murali Pillai,_People
18586257,"Pillai, V. Pakirisamy",_People,UF,18586261,Pakirisamy Pillai,_People
18586257,"Pillai, V. Pakirisamy",_People,UF,18586258,"Pillai, V. Pakirisamy (Vayloo Pakirisamy), 1894-1984",_People
18586257,"Pillai, V. Pakirisamy",_People,UF,18586260,V. Pakirisamy Pillai,_People
18586257,"Pillai, V. Pakirisamy",_People,UF,18586259,Vayloo Pakirisamy Pillai,_People
18517138,"Pillay, J. Y.",_People,UF,18558853,J. Y. M. Pillay,_People
18517138,"Pillay, J. Y.",_People,UF,18610616,J Y M Pillay,_People
18517138,"Pillay, J. Y.",_People,UF,18558852,J. Y. Pillay,_People
18517138,"Pillay, J. Y.",_People,UF,18517602,Joseph Yubaraj Pillay,_People
18532878,"Pillay, V. K.",_People,UF,18569227,Dr. V. K. Pillay,_People
18532878,"Pillay, V. K.",_People,UF,18569225,V. Kanda Pillay,_People
18532878,"Pillay, V. K.",_People,UF,18569226,Vettivaloo Kandasamy Pillay,_People
18533206,Pin Ghee High School,_Organisations,RT,18488345,Ping Yi Secondary School,_Organisations
18533206,Pin Ghee High School,_Organisations,Predecessor,18533207,Pin Ghee Public School,_Organisations
18533207,Pin Ghee Public School,_Organisations,Successor,18533206,Pin Ghee High School,_Organisations
18534030,Ping Min Public School,_Organisations,RT,18534028,Yook Min Primary School,_Organisations
18488345,Ping Yi Secondary School,_Organisations,RT,18488255,Bedok Town Secondary School,_Organisations
18488345,Ping Yi Secondary School,_Organisations,RT,18533206,Pin Ghee High School,_Organisations
18489466,The Pinholes (Musical group),_Organisations,na,na,na,na
18561392,The Pinnacle@Duxton,_GeoBuildings,na,na,na,na
18540692,"Piollet, Paul",_People,UF,18606153,Paul Piollet,_People
18346324,Pioneer,_Geographics,UF,18595857,Pioneer Planning Area,_Geographics
18346324,Pioneer,_Geographics,NT,18343210,Benoi Sector (Subzone),_Geographics
18346324,Pioneer,_Geographics,NT,18343214,Gul Basin (Subzone),_Geographics
18346324,Pioneer,_Geographics,NT,18343209,Gul Circle (Subzone),_Geographics
18346324,Pioneer,_Geographics,NT,18343208,Joo Koon,_Geographics
18346324,Pioneer,_Geographics,NT,18343215,Pioneer Sector,_Geographics
18540055,Pioneer Industries Employees' Union,_Organisations,UF,18605869,PIEU,_Organisations
18488404,Pioneer Junior College,_Organisations,RT,18606875,Jurong Pioneer Junior College,_Organisations
18603952,Pioneer Polyclinic,_Organisations,BT,18600300,National University Polyclinics,_Organisations
18488181,Pioneer Primary School,_Organisations,na,na,na,na
18346805,Pioneer Road,_Geographics,UF,18348373,Jalan Besi,_Geographics
18346805,Pioneer Road,_Geographics,BT,18343210,Benoi Sector (Subzone),_Geographics
18346805,Pioneer Road,_Geographics,BT,18343214,Gul Basin (Subzone),_Geographics
18346805,Pioneer Road,_Geographics,BT,18343209,Gul Circle (Subzone),_Geographics
18346805,Pioneer Road,_Geographics,BT,18343211,Liu Fang,_Geographics
18346805,Pioneer Road,_Geographics,BT,18343215,Pioneer Sector,_Geographics
18346805,Pioneer Road,_Geographics,BT,18343213,Shipyard (Subzone),_Geographics
18346805,Pioneer Road,_Geographics,BT,18343438,Tuas Bay (Subzone),_Geographics
18346805,Pioneer Road,_Geographics,BT,18343429,Tuas North,_Geographics
18346805,Pioneer Road,_Geographics,BT,18343435,Tuas Promenade,_Geographics
18488346,Pioneer Secondary School,_Organisations,RT,18488259,Boon Lay Secondary School,_Organisations
18343215,Pioneer Sector,_Geographics,UF,18343226,Pioneer Sector Sub Zone,_Geographics
18343215,Pioneer Sector,_Geographics,UF,18343227,Pioneer Sector Subzone,_Geographics
18343215,Pioneer Sector,_Geographics,NT,18346805,Pioneer Road,_Geographics
18343215,Pioneer Sector,_Geographics,BT,18346324,Pioneer,_Geographics
18594290,"Pirous, Abdul Djalil",_People,UF,18594292,A. D. Pirous,_People
18594290,"Pirous, Abdul Djalil",_People,UF,18594291,Abdul Djalil Pirous,_People
18594290,"Pirous, Abdul Djalil",_People,UF,18594293,Abdul Djalil Saifuddin,_People
18594290,"Pirous, Abdul Djalil",_People,UF,18594294,"Pirous, A. D. (Abdul Djalil), 1932-",_People
18573028,"Pitt, Chin Hui",_People,UF,18573029,"Bi, Junhui",_People
18573028,"Pitt, Chin Hui",_People,UF,18573027,Pitt Chin Hui,_People
18540724,"Pitt, Kuan Wah",_People,UF,18601235,Pitt Kuan Wah,_People
18604334,Piyarat Piyapongwiwat,_People,na,na,na,na
18561342,Plaza Singapura,_GeoBuildings,na,na,na,na
18607596,"Png, Cheong Boon",_People,UF,18607597,Png Cheong Boon,_People
18533747,"Png, Eng Huat",_People,UF,18611930,Png Eng Huat,_People
18572542,"Png, Yen San",_People,UF,18572544,Phng Yen San,_People
18572542,"Png, Yen San",_People,UF,18572541,Png Yen San,_People
18338742,Po Chiak Keng Tan Si Chong Su (Clan association),_Organisations,na,na,na,na
18607284,Po Po,_People,na,na,na,na
18591844,Poh Chung Tian Chor Sian Tong (Temple),_Organisations,na,na,na,na
18589546,Poh Ern Shih (Temple),_GeoBuildings,UF,18589549,Kew Hua San Poh Ern Shih,_GeoBuildings
18589546,Poh Ern Shih (Temple),_GeoBuildings,UF,18589550,Kew Hua San Poh Ern Shih Temple (Place),_GeoBuildings
18589546,Poh Ern Shih (Temple),_GeoBuildings,UF,18589547,Poh Ern Shih Temple (Place),_GeoBuildings
18589546,Poh Ern Shih (Temple),_GeoBuildings,UF,18589548,Temple of Thanksgiving (Place),_GeoBuildings
18662872,Poh Fook Wooi Koon (Musical group),_Organisations,UF,18662875,Poh Fook Musical Association,_Organisations
18662872,Poh Fook Wooi Koon (Musical group),_Organisations,UF,18662871,Poh Fook Wai Koon,_Organisations
18662872,Poh Fook Wooi Koon (Musical group),_Organisations,UF,18662873,Poh Fook Woi Koon,_Organisations
18662872,Poh Fook Wooi Koon (Musical group),_Organisations,UF,18662876,Singapore Poh Fook Association,_Organisations
18550447,"Poh, Geok Ek",_People,UF,18550446,Poh Geok Ek,_People
18550180,"Poh, Kay Swee",_People,UF,18550184,Eter Foo,_People
18550180,"Poh, Kay Swee",_People,UF,18550179,Poh Kay Swee,_People
18590425,Poh Kong Chye Goldsmiths,_Organisations,na,na,na,na
18592433,"Poh, Kyra",_People,UF,18592434,Kyra Poh,_People
18590009,Poh Ming Tse Temple (Place),_GeoBuildings,UF,18590010,Poh Ming Tse,_GeoBuildings
18590009,Poh Ming Tse Temple (Place),_GeoBuildings,UF,18590011,Pu Ming Si,_GeoBuildings
18583797,"Poh, Seng Song",_People,UF,18583798,Poh Seng Song,_People
18577518,"Poh, Siew Wah",_People,UF,18577519,Poh Siew Wah,_People
18577518,"Poh, Siew Wah",_People,UF,18602558,"Poh, Siew Wah, 1948-",_People
18566801,"Poh, Sin Choon",_People,UF,18582484,Poh Sin Choon,_People
18590013,Poh Tiong Beo (Temple),_GeoBuildings,UF,18590017,Poh Chung Tian Chor Sian Tong,_GeoBuildings
18590013,Poh Tiong Beo (Temple),_GeoBuildings,UF,18590019,Poh Chung Tian Chor Sian Tong Temple (Place),_GeoBuildings
18590013,Poh Tiong Beo (Temple),_GeoBuildings,UF,18590018,Poh Tiong Dian,_GeoBuildings
18590013,Poh Tiong Beo (Temple),_GeoBuildings,UF,18590016,Poh Tiong Keng,_GeoBuildings
18590013,Poh Tiong Beo (Temple),_GeoBuildings,UF,18590014,Poh Tiong Temple (Place),_GeoBuildings
18590013,Poh Tiong Beo (Temple),_GeoBuildings,UF,18590015,Pu Tong Miao,_GeoBuildings
18488182,Poi Ching School,_Organisations,UF,18533265,PCS,_Organisations
18488182,Poi Ching School,_Organisations,RT,18539697,Singapore Futsing Association,_Organisations
18533203,Poi Eng Public School,_Organisations,RT,18533204,Fa Chu School,_Organisations
18533203,Poi Eng Public School,_Organisations,RT,18533205,Qi Zhi School,_Organisations
18533203,Poi Eng Public School,_Organisations,Successor,18488180,Peiying Primary School,_Organisations
18559976,Polar Puffs & Cakes,_Organisations,na,na,na,na
18560040,Police Cadet Corps (Singapore),_Organisations,UF,18560041,PCC,_Organisations
18560040,Police Cadet Corps (Singapore),_Organisations,Successor,18560039,National Cadet Corps (Police),_Organisations
18577075,Police Cantonment Complex,_GeoBuildings,na,na,na,na
18339007,Police Coast Guard,_Organisations,BT,18338999,Singapore. Police Force,_Organisations
18540792,"Polunin, Ivan",_People,UF,18571601,Dr. Ivan V. Polunin,_People
18540792,"Polunin, Ivan",_People,UF,18571602,Ivan Polunin,_People
18342005,Pondok Peranakan Gelam Club (Place),_GeoBuildings,RT,18346099,Club Street,_Geographics
18585863,Ponggol Community Centre,_Organisations,Successor,18585864,Kangkar Community Centre,_Organisations
18344389,Ponggol Seventeenth Avenue,_Geographics,UF,18348533,Punggol Road Track 17,_Geographics
